"","chain","amount_staked_nodes","amount_staked_apps","aligned_height","date","all_relays"
"2525","0047",7868,4,57228,"2022-04-22 11:14:40.612",4662
"2526","0048",1555,3,57228,"2022-04-22 11:14:40.612",7882
"2527","03DF",29164,11,57228,"2022-04-22 11:14:40.612",251306
"2528","0001",32629,127,57232,"2022-04-22 12:15:01.396",62930
"2529","0003",38877,103,57232,"2022-04-22 12:15:01.396",89354
"2530","0004",18482,148,57232,"2022-04-22 12:15:01.396",19231
"2531","0005",43331,69,57232,"2022-04-22 12:15:01.396",1340794
"2532","0006",6690,55,57232,"2022-04-22 12:15:01.396",12960
"2533","0009",42089,193,57232,"2022-04-22 12:15:01.396",14310331
"2534","000A",5148,4,57232,"2022-04-22 12:15:01.396",294
"2535","000B",2208,14,57232,"2022-04-22 12:15:01.396",8128
"2536","000C",5030,14,57232,"2022-04-22 12:15:01.396",65643
"2537","0010",3749,14,57232,"2022-04-22 12:15:01.396",281
"2538","0021",43966,673,57232,"2022-04-22 12:15:01.396",2263353
"2539","0022",24495,72,57232,"2022-04-22 12:15:01.396",386671
"2540","0023",17212,83,57232,"2022-04-22 12:15:01.396",9026
"2541","0024",20196,72,57232,"2022-04-22 12:15:01.396",8582
"2542","0025",29987,159,57232,"2022-04-22 12:15:01.396",12617
"2543","0026",36732,106,57232,"2022-04-22 12:15:01.396",49809
"2544","0027",43311,234,57232,"2022-04-22 12:15:01.396",4515673
"2545","0028",25059,64,57232,"2022-04-22 12:15:01.396",126549
"2546","0040",43780,223,57232,"2022-04-22 12:15:01.396",8045080
"2547","0044",17922,11,57232,"2022-04-22 12:15:01.396",28211
"2548","0047",7868,4,57232,"2022-04-22 12:15:01.396",11021
"2549","0048",1556,3,57232,"2022-04-22 12:15:01.396",5977
"2550","03DF",29164,11,57232,"2022-04-22 12:15:01.396",268789
"2551","0001",32632,127,57236,"2022-04-22 13:15:54.199",47004
"2552","0003",38880,103,57236,"2022-04-22 13:15:54.199",116495
"2553","0004",18484,148,57236,"2022-04-22 13:15:54.199",19191
"2554","0005",43334,69,57236,"2022-04-22 13:15:54.199",1412003
"2555","0006",6692,55,57236,"2022-04-22 13:15:54.199",13272
"2556","0009",42096,193,57236,"2022-04-22 13:15:54.199",14938407
"2557","000A",5148,4,57236,"2022-04-22 13:15:54.199",7750
"2558","000B",2210,14,57236,"2022-04-22 13:15:54.199",12605
"2559","000C",5030,14,57236,"2022-04-22 13:15:54.199",26493
"2560","0010",3749,14,57236,"2022-04-22 13:15:54.199",141
"2561","0021",43969,673,57236,"2022-04-22 13:15:54.199",2520268
"2562","0022",24497,72,57236,"2022-04-22 13:15:54.199",361938
"2563","0023",17212,83,57236,"2022-04-22 13:15:54.199",7225
"2564","0024",20196,72,57236,"2022-04-22 13:15:54.199",12920
"2565","0025",29987,159,57236,"2022-04-22 13:15:54.199",13685
"2566","0026",36734,106,57236,"2022-04-22 13:15:54.199",46078
"2567","0027",43313,234,57236,"2022-04-22 13:15:54.199",4183498
"2568","0028",25061,64,57236,"2022-04-22 13:15:54.199",145988
"2569","0040",43782,223,57236,"2022-04-22 13:15:54.199",9110168
"2570","0044",17924,11,57236,"2022-04-22 13:15:54.199",16552
"2571","0047",7868,4,57236,"2022-04-22 13:15:54.199",4233
"2572","0048",1556,3,57236,"2022-04-22 13:15:54.199",11635
"2573","03DF",29166,11,57236,"2022-04-22 13:15:54.199",281029
"2574","0001",32632,127,57240,"2022-04-22 14:17:13.059",64361
"2575","0003",38880,103,57240,"2022-04-22 14:17:13.059",107390
"2576","0004",18484,148,57240,"2022-04-22 14:17:13.059",22133
"2577","0005",43334,69,57240,"2022-04-22 14:17:13.059",2257191
"2578","0006",6692,55,57240,"2022-04-22 14:17:13.059",13549
"2579","0009",42096,193,57240,"2022-04-22 14:17:13.059",13779153
"2580","000A",5148,4,57240,"2022-04-22 14:17:13.059",495
"2581","000B",2210,14,57240,"2022-04-22 14:17:13.059",9938
"2582","000C",5030,14,57240,"2022-04-22 14:17:13.059",43334
"2583","0010",3749,14,57240,"2022-04-22 14:17:13.059",382
"2584","0021",43969,673,57240,"2022-04-22 14:17:13.059",2452953
"2585","0022",24497,72,57240,"2022-04-22 14:17:13.059",379176
"2586","0023",17212,83,57240,"2022-04-22 14:17:13.059",10051
"2587","0024",20196,72,57240,"2022-04-22 14:17:13.059",9056
"2588","0025",29987,159,57240,"2022-04-22 14:17:13.059",14094
"2589","0026",36734,106,57240,"2022-04-22 14:17:13.059",53094
"2590","0027",43313,234,57240,"2022-04-22 14:17:13.059",5644663
"2591","0028",25061,64,57240,"2022-04-22 14:17:13.059",167743
"2592","0040",43782,223,57240,"2022-04-22 14:17:13.059",9745262
"2593","0044",17924,11,57240,"2022-04-22 14:17:13.059",30672
"2594","0047",7868,4,57240,"2022-04-22 14:17:13.059",8664
"2595","0048",1556,3,57240,"2022-04-22 14:17:13.059",4259
"2596","03DF",29166,11,57240,"2022-04-22 14:17:13.059",263913
"2597","0001",32633,127,57244,"2022-04-22 15:16:28.334",50922
"2598","0003",38880,103,57244,"2022-04-22 15:16:28.334",84783
"2599","0004",18484,148,57244,"2022-04-22 15:16:28.334",19536
"2600","0005",43335,69,57244,"2022-04-22 15:16:28.334",1764636
"2601","0006",6692,55,57244,"2022-04-22 15:16:28.334",16113
"2602","0009",42099,193,57244,"2022-04-22 15:16:28.334",16960241
"2603","000A",5148,4,57244,"2022-04-22 15:16:28.334",455
"2604","000B",2210,14,57244,"2022-04-22 15:16:28.334",9854
"2605","000C",5030,14,57244,"2022-04-22 15:16:28.334",39399
"2606","0010",3749,14,57244,"2022-04-22 15:16:28.334",468
"2607","0021",43970,673,57244,"2022-04-22 15:16:28.334",2524088
"2608","0022",24497,72,57244,"2022-04-22 15:16:28.334",339585
"2609","0023",17212,83,57244,"2022-04-22 15:16:28.334",4897
"2610","0024",20196,72,57244,"2022-04-22 15:16:28.334",9443
"2611","0025",29987,159,57244,"2022-04-22 15:16:28.334",13071
"2612","0026",36734,106,57244,"2022-04-22 15:16:28.334",47303
"2613","0027",43313,234,57244,"2022-04-22 15:16:28.334",4882226
"2614","0028",25061,64,57244,"2022-04-22 15:16:28.334",147757
"2615","0040",43783,223,57244,"2022-04-22 15:16:28.334",10343573
"2616","0044",17924,11,57244,"2022-04-22 15:16:28.334",35602
"2617","0047",7868,4,57244,"2022-04-22 15:16:28.334",6738
"2618","0048",1556,3,57244,"2022-04-22 15:16:28.334",11939
"2619","03DF",29166,11,57244,"2022-04-22 15:16:28.334",368210
"2620","0001",32633,127,57248,"2022-04-22 16:15:08.638",58168
"2621","0003",38879,103,57248,"2022-04-22 16:15:08.638",110260
"2622","0004",18483,148,57248,"2022-04-22 16:15:08.638",18527
"2623","0005",43334,69,57248,"2022-04-22 16:15:08.638",1537481
"2624","0006",6689,55,57248,"2022-04-22 16:15:08.638",13876
"2625","0009",42127,193,57248,"2022-04-22 16:15:08.638",19974348
"2626","000A",5148,4,57248,"2022-04-22 16:15:08.638",552
"2627","000B",2210,14,57248,"2022-04-22 16:15:08.638",7383
"2628","000C",5030,14,57248,"2022-04-22 16:15:08.638",34654
"2629","0010",3749,14,57248,"2022-04-22 16:15:08.638",441
"2630","0021",43970,673,57248,"2022-04-22 16:15:08.638",2814522
"2631","0022",24494,72,57248,"2022-04-22 16:15:08.638",524120
"2632","0023",17212,83,57248,"2022-04-22 16:15:08.638",10360
"2633","0024",20198,72,57248,"2022-04-22 16:15:08.638",9513
"2634","0025",29989,159,57248,"2022-04-22 16:15:08.638",14466
"2635","0026",36733,106,57248,"2022-04-22 16:15:08.638",47306
"2636","0027",43313,234,57248,"2022-04-22 16:15:08.638",4275930
"2637","0028",25058,64,57248,"2022-04-22 16:15:08.638",142034
"2638","0040",43782,223,57248,"2022-04-22 16:15:08.638",10544270
"2639","0044",17923,11,57248,"2022-04-22 16:15:08.638",33355
"2640","0047",7865,4,57248,"2022-04-22 16:15:08.638",5804
"2641","0048",1556,3,57248,"2022-04-22 16:15:08.638",4411
"2642","03DF",29166,11,57248,"2022-04-22 16:15:08.638",476368
"2643","0001",32633,127,57252,"2022-04-22 17:14:05.728",63756
"2644","0003",38879,103,57252,"2022-04-22 17:14:05.728",93086
"2645","0004",18484,148,57252,"2022-04-22 17:14:05.728",23053
"2646","0005",43334,69,57252,"2022-04-22 17:14:05.728",1953816
"2647","0006",6689,55,57252,"2022-04-22 17:14:05.728",13026
"2648","0009",42127,193,57252,"2022-04-22 17:14:05.728",18199728
"2649","000A",5148,4,57252,"2022-04-22 17:14:05.728",447
"2650","000B",2210,14,57252,"2022-04-22 17:14:05.728",8870
"2651","000C",5030,14,57252,"2022-04-22 17:14:05.728",33242
"2652","0010",3749,14,57252,"2022-04-22 17:14:05.728",264
"2653","0021",43970,673,57252,"2022-04-22 17:14:05.728",2842821
"2654","0022",24494,72,57252,"2022-04-22 17:14:05.728",411876
"2655","0023",17212,83,57252,"2022-04-22 17:14:05.728",6296
"2656","0024",20198,72,57252,"2022-04-22 17:14:05.728",10042
"2657","0025",29989,159,57252,"2022-04-22 17:14:05.728",12573
"2658","0026",36733,106,57252,"2022-04-22 17:14:05.728",43008
"2659","0027",43313,234,57252,"2022-04-22 17:14:05.728",5420571
"2660","0028",25058,64,57252,"2022-04-22 17:14:05.728",159750
"2661","0040",43783,223,57252,"2022-04-22 17:14:05.728",10856169
"2662","0044",17923,11,57252,"2022-04-22 17:14:05.728",28176
"2663","0047",7865,4,57252,"2022-04-22 17:14:05.728",11449
"2664","0048",1556,3,57252,"2022-04-22 17:14:05.728",10022
"2665","03DF",29166,11,57252,"2022-04-22 17:14:05.728",451430
"2666","0001",32698,127,57256,"2022-04-22 18:15:05.029",57172
"2667","0003",38943,103,57256,"2022-04-22 18:15:05.029",68972
"2668","0004",18497,148,57256,"2022-04-22 18:15:05.029",24488
"2669","0005",43398,69,57256,"2022-04-22 18:15:05.029",1597051
"2670","0006",6700,55,57256,"2022-04-22 18:15:05.029",17313
"2671","0009",42191,193,57256,"2022-04-22 18:15:05.029",14560826
"2672","000A",5148,4,57256,"2022-04-22 18:15:05.029",7171
"2673","000B",2221,14,57256,"2022-04-22 18:15:05.029",7903
"2674","000C",5030,14,57256,"2022-04-22 18:15:05.029",28751
"2675","0010",3800,14,57256,"2022-04-22 18:15:05.029",160
"2676","0021",44035,673,57256,"2022-04-22 18:15:05.029",2471012
"2677","0022",24505,72,57256,"2022-04-22 18:15:05.029",354940
"2678","0023",17263,83,57256,"2022-04-22 18:15:05.029",10175
"2679","0024",20200,72,57256,"2022-04-22 18:15:05.029",13221
"2680","0025",30042,159,57256,"2022-04-22 18:15:05.029",12587
"2681","0026",36797,106,57256,"2022-04-22 18:15:05.029",46540
"2682","0027",43378,234,57256,"2022-04-22 18:15:05.029",4404173
"2683","0028",25069,64,57256,"2022-04-22 18:15:05.029",222648
"2684","0040",43847,223,57256,"2022-04-22 18:15:05.029",10671907
"2685","0044",17936,11,57256,"2022-04-22 18:15:05.029",33339
"2686","0047",7865,4,57256,"2022-04-22 18:15:05.029",4432
"2687","0048",1556,3,57256,"2022-04-22 18:15:05.029",7466
"2688","03DF",29179,11,57256,"2022-04-22 18:15:05.029",356435
"2689","0001",32705,127,57260,"2022-04-22 19:19:07.381",76519
"2690","0003",38948,103,57260,"2022-04-22 19:19:07.381",74778
"2691","0004",18497,148,57260,"2022-04-22 19:19:07.381",26864
"2692","0005",43404,69,57260,"2022-04-22 19:19:07.381",1582668
"2693","0006",6700,55,57260,"2022-04-22 19:19:07.381",16537
"2694","0009",42198,193,57260,"2022-04-22 19:19:07.381",12594863
"2695","000A",5148,4,57260,"2022-04-22 19:19:07.381",7669
"2696","000B",2221,14,57260,"2022-04-22 19:19:07.381",10220
"2697","000C",5030,14,57260,"2022-04-22 19:19:07.381",44541
"2698","0010",3800,14,57260,"2022-04-22 19:19:07.381",235
"2699","0021",44042,673,57260,"2022-04-22 19:19:07.381",2594583
"2700","0022",24510,72,57260,"2022-04-22 19:19:07.381",465258
"2701","0023",17268,83,57260,"2022-04-22 19:19:07.381",4274
"2702","0024",20205,72,57260,"2022-04-22 19:19:07.381",5188
"2703","0025",30047,159,57260,"2022-04-22 19:19:07.381",12506
"2704","0026",36802,106,57260,"2022-04-22 19:19:07.381",48318
"2705","0027",43383,234,57260,"2022-04-22 19:19:07.381",4517296
"2706","0028",25074,64,57260,"2022-04-22 19:19:07.381",188343
"2707","0040",43854,223,57260,"2022-04-22 19:19:07.381",10262638
"2708","0044",17937,11,57260,"2022-04-22 19:19:07.381",30808
"2709","0047",7865,4,57260,"2022-04-22 19:19:07.381",6794
"2710","0048",1556,3,57260,"2022-04-22 19:19:07.381",8382
"2711","03DF",29184,11,57260,"2022-04-22 19:19:07.381",282926
"2712","0001",32707,127,57264,"2022-04-22 20:20:03.983",59613
"2713","0003",38949,103,57264,"2022-04-22 20:20:03.983",142549
"2714","0004",18499,148,57264,"2022-04-22 20:20:03.983",22555
"2715","0005",43406,69,57264,"2022-04-22 20:20:03.983",1693350
"2716","0006",6700,55,57264,"2022-04-22 20:20:03.983",26512
"2717","0009",42201,193,57264,"2022-04-22 20:20:03.983",12403183
"2718","000A",5148,4,57264,"2022-04-22 20:20:03.983",7953
"2719","000B",2221,14,57264,"2022-04-22 20:20:03.983",9793
"2720","000C",5030,14,57264,"2022-04-22 20:20:03.983",26464
"2721","0010",3800,14,57264,"2022-04-22 20:20:03.983",329
"2722","0021",44044,673,57264,"2022-04-22 20:20:03.983",2538775
"2723","0022",24511,72,57264,"2022-04-22 20:20:03.983",361600
"2724","0023",17268,83,57264,"2022-04-22 20:20:03.983",10980
"2725","0024",20206,72,57264,"2022-04-22 20:20:03.983",9628
"2726","0025",30048,159,57264,"2022-04-22 20:20:03.983",9728
"2727","0026",36803,106,57264,"2022-04-22 20:20:03.983",51137
"2728","0027",43385,234,57264,"2022-04-22 20:20:03.983",5598959
"2729","0028",25075,64,57264,"2022-04-22 20:20:03.983",199469
"2730","0040",43855,223,57264,"2022-04-22 20:20:03.983",11379962
"2731","0044",17938,11,57264,"2022-04-22 20:20:03.983",18079
"2732","0047",7865,4,57264,"2022-04-22 20:20:03.983",8033
"2733","0048",1556,3,57264,"2022-04-22 20:20:03.983",7193
"2734","03DF",29186,11,57264,"2022-04-22 20:20:03.983",303673
"2735","0001",32757,127,57268,"2022-04-22 21:18:35.947",62428
"2736","0003",39000,103,57268,"2022-04-22 21:18:35.947",99917
"2737","0004",18499,148,57268,"2022-04-22 21:18:35.947",25182
"2738","0005",43456,69,57268,"2022-04-22 21:18:35.947",2117277
"2739","0006",6700,55,57268,"2022-04-22 21:18:35.947",28219
"2740","0009",42252,193,57268,"2022-04-22 21:18:35.947",12987933
"2741","000A",5148,4,57268,"2022-04-22 21:18:35.947",8432
"2742","000B",2221,14,57268,"2022-04-22 21:18:35.947",11358
"2743","000C",5030,14,57268,"2022-04-22 21:18:35.947",36751
"2744","0010",3850,14,57268,"2022-04-22 21:18:35.947",420
"2745","0021",44094,673,57268,"2022-04-22 21:18:35.947",2649077
"2746","0022",24511,72,57268,"2022-04-22 21:18:35.947",555853
"2747","0023",17318,83,57268,"2022-04-22 21:18:35.947",6239
"2748","0024",20206,72,57268,"2022-04-22 21:18:35.947",8501
"2749","0025",30098,159,57268,"2022-04-22 21:18:35.947",18766
"2750","0026",36853,106,57268,"2022-04-22 21:18:35.947",47559
"2751","0027",43435,234,57268,"2022-04-22 21:18:35.947",4603980
"2752","0028",25075,64,57268,"2022-04-22 21:18:35.947",189567
"2753","0040",43906,223,57268,"2022-04-22 21:18:35.947",11760759
"2754","0044",17938,11,57268,"2022-04-22 21:18:35.947",54502
"2755","0047",7865,4,57268,"2022-04-22 21:18:35.947",6677
"2756","0048",1556,3,57268,"2022-04-22 21:18:35.947",3962
"2757","03DF",29186,11,57268,"2022-04-22 21:18:35.947",353266
"2758","0001",32757,127,57272,"2022-04-22 22:16:55.185",63544
"2759","0003",39000,103,57272,"2022-04-22 22:16:55.185",119574
"2760","0004",18499,148,57272,"2022-04-22 22:16:55.185",25381
"2761","0005",43456,69,57272,"2022-04-22 22:16:55.185",1571927
"2762","0006",6700,55,57272,"2022-04-22 22:16:55.185",28749
"2763","0009",42252,193,57272,"2022-04-22 22:16:55.185",12618719
"2764","000A",5148,4,57272,"2022-04-22 22:16:55.185",359
"2765","000B",2221,14,57272,"2022-04-22 22:16:55.185",9327
"2766","000C",5030,14,57272,"2022-04-22 22:16:55.185",40839
"2767","0010",3850,14,57272,"2022-04-22 22:16:55.185",318
"2768","0021",44094,673,57272,"2022-04-22 22:16:55.185",2344547
"2769","0022",24652,72,57272,"2022-04-22 22:16:55.185",417353
"2770","0023",17318,83,57272,"2022-04-22 22:16:55.185",9813
"2771","0024",20206,72,57272,"2022-04-22 22:16:55.185",10952
"2772","0025",30098,159,57272,"2022-04-22 22:16:55.185",8214
"2773","0026",36853,106,57272,"2022-04-22 22:16:55.185",48799
"2774","0027",43435,234,57272,"2022-04-22 22:16:55.185",3921976
"2775","0028",25216,64,57272,"2022-04-22 22:16:55.185",176800
"2776","0040",43906,223,57272,"2022-04-22 22:16:55.185",10775224
"2777","0044",17938,11,57272,"2022-04-22 22:16:55.185",38420
"2778","0047",7865,4,57272,"2022-04-22 22:16:55.185",4781
"2779","0048",1556,3,57272,"2022-04-22 22:16:55.185",7482
"2780","03DF",29186,11,57272,"2022-04-22 22:16:55.185",258270
"2781","0001",32760,127,57276,"2022-04-22 23:15:00.600",51059
"2782","0003",38973,103,57276,"2022-04-22 23:15:00.600",116290
"2783","0004",18502,148,57276,"2022-04-22 23:15:00.600",24475
"2784","0005",43457,69,57276,"2022-04-22 23:15:00.600",1552119
"2785","0006",6700,55,57276,"2022-04-22 23:15:00.600",19948
"2786","0009",42254,193,57276,"2022-04-22 23:15:00.600",11641721
"2787","000A",5148,4,57276,"2022-04-22 23:15:00.600",323
"2788","000B",2221,14,57276,"2022-04-22 23:15:00.600",9257
"2789","000C",5030,14,57276,"2022-04-22 23:15:00.600",30922
"2790","0010",3850,14,57276,"2022-04-22 23:15:00.600",246
"2791","0021",44095,673,57276,"2022-04-22 23:15:00.600",2353951
"2792","0022",24652,72,57276,"2022-04-22 23:15:00.600",334146
"2793","0023",17318,83,57276,"2022-04-22 23:15:00.600",7118
"2794","0024",20207,72,57276,"2022-04-22 23:15:00.600",7877
"2795","0025",30099,159,57276,"2022-04-22 23:15:00.600",13578
"2796","0026",36854,106,57276,"2022-04-22 23:15:00.600",45360
"2797","0027",43436,234,57276,"2022-04-22 23:15:00.600",5395661
"2798","0028",25216,64,57276,"2022-04-22 23:15:00.600",138664
"2799","0040",43907,223,57276,"2022-04-22 23:15:00.600",11367809
"2800","0044",17941,11,57276,"2022-04-22 23:15:00.600",56606
"2801","0047",7865,4,57276,"2022-04-22 23:15:00.600",7196
"2802","0048",1556,3,57276,"2022-04-22 23:15:00.600",7586
"2803","03DF",29159,11,57276,"2022-04-22 23:15:00.600",294191
"2804","0001",32757,127,57280,"2022-04-23 00:16:34.895",57873
"2805","0003",39000,103,57280,"2022-04-23 00:16:34.895",69419
"2806","0004",18502,148,57280,"2022-04-23 00:16:34.895",27195
"2807","0005",43486,69,57280,"2022-04-23 00:16:34.895",1758922
"2808","0006",6700,55,57280,"2022-04-23 00:16:34.895",18533
"2809","0009",42285,193,57280,"2022-04-23 00:16:34.895",12340894
"2810","000A",5176,4,57280,"2022-04-23 00:16:34.895",283
"2811","000B",2221,14,57280,"2022-04-23 00:16:34.895",7599
"2812","000C",5058,14,57280,"2022-04-23 00:16:34.895",22316
"2813","0010",3850,14,57280,"2022-04-23 00:16:34.895",275
"2814","0021",44124,673,57280,"2022-04-23 00:16:34.895",2122014
"2815","0022",24680,72,57280,"2022-04-23 00:16:34.895",368204
"2816","0023",17318,83,57280,"2022-04-23 00:16:34.895",7168
"2817","0024",20207,72,57280,"2022-04-23 00:16:34.895",7732
"2818","0025",30099,159,57280,"2022-04-23 00:16:34.895",14231
"2819","0026",36882,106,57280,"2022-04-23 00:16:34.895",36288
"2820","0027",43467,234,57280,"2022-04-23 00:16:34.895",4657872
"2821","0028",25244,64,57280,"2022-04-23 00:16:34.895",137806
"2822","0040",43936,223,57280,"2022-04-23 00:16:34.895",9185607
"2823","0044",17941,11,57280,"2022-04-23 00:16:34.895",56556
"2824","0047",7878,4,57280,"2022-04-23 00:16:34.895",9934
"2825","0048",1555,3,57280,"2022-04-23 00:16:34.895",9183
"2826","03DF",29187,11,57280,"2022-04-23 00:16:34.895",253727
"2827","0001",32758,127,57284,"2022-04-23 01:15:08.355",51912
"2828","0003",39002,103,57284,"2022-04-23 01:15:08.355",86435
"2829","0004",18503,148,57284,"2022-04-23 01:15:08.355",21724
"2830","0005",43487,69,57284,"2022-04-23 01:15:08.355",1665810
"2831","0006",6700,55,57284,"2022-04-23 01:15:08.355",16442
"2832","0009",42286,193,57284,"2022-04-23 01:15:08.355",12400068
"2833","000A",5176,4,57284,"2022-04-23 01:15:08.355",463
"2834","000B",2221,14,57284,"2022-04-23 01:15:08.355",9798
"2835","000C",5058,14,57284,"2022-04-23 01:15:08.355",15941
"2836","0010",3850,14,57284,"2022-04-23 01:15:08.355",221
"2837","0021",44125,673,57284,"2022-04-23 01:15:08.355",1990379
"2838","0022",24680,72,57284,"2022-04-23 01:15:08.355",581721
"2839","0023",17318,83,57284,"2022-04-23 01:15:08.355",9914
"2840","0024",20208,72,57284,"2022-04-23 01:15:08.355",12436
"2841","0025",30100,159,57284,"2022-04-23 01:15:08.355",17461
"2842","0026",36883,106,57284,"2022-04-23 01:15:08.355",34626
"2843","0027",43468,234,57284,"2022-04-23 01:15:08.355",3816379
"2844","0028",25244,64,57284,"2022-04-23 01:15:08.355",130833
"2845","0040",43937,223,57284,"2022-04-23 01:15:08.355",10470730
"2846","0044",17942,11,57284,"2022-04-23 01:15:08.355",62014
"2847","0047",7878,4,57284,"2022-04-23 01:15:08.355",7186
"2848","0048",1555,3,57284,"2022-04-23 01:15:08.355",11473
"2849","03DF",29188,11,57284,"2022-04-23 01:15:08.355",269239
"2850","0001",32785,127,57288,"2022-04-23 02:16:48.165",66685
"2851","0003",39029,103,57288,"2022-04-23 02:16:48.165",96713
"2852","0004",18530,148,57288,"2022-04-23 02:16:48.165",23723
"2853","0005",43515,69,57288,"2022-04-23 02:16:48.165",1598522
"2854","0006",6702,55,57288,"2022-04-23 02:16:48.165",17613
"2855","0009",42314,193,57288,"2022-04-23 02:16:48.165",12179552
"2856","000A",5176,4,57288,"2022-04-23 02:16:48.165",8243
"2857","000B",2221,14,57288,"2022-04-23 02:16:48.165",7212
"2858","000C",5058,14,57288,"2022-04-23 02:16:48.165",20625
"2859","0010",3850,14,57288,"2022-04-23 02:16:48.165",265
"2860","0021",44152,673,57288,"2022-04-23 02:16:48.165",2120633
"2861","0022",24682,72,57288,"2022-04-23 02:16:48.165",367253
"2862","0023",17320,83,57288,"2022-04-23 02:16:48.165",7627
"2863","0024",20233,72,57288,"2022-04-23 02:16:48.165",8822
"2864","0025",30127,159,57288,"2022-04-23 02:16:48.165",11490
"2865","0026",36910,106,57288,"2022-04-23 02:16:48.165",32388
"2866","0027",43495,234,57288,"2022-04-23 02:16:48.165",5126735
"2867","0028",25246,64,57288,"2022-04-23 02:16:48.165",125292
"2868","0040",43964,223,57288,"2022-04-23 02:16:48.165",8575260
"2869","0044",17969,11,57288,"2022-04-23 02:16:48.165",126639
"2870","0047",7878,4,57288,"2022-04-23 02:16:48.165",5285
"2871","0048",1555,3,57288,"2022-04-23 02:16:48.165",5708
"2872","03DF",29213,11,57288,"2022-04-23 02:16:48.165",262759
"2873","0001",32785,127,57292,"2022-04-23 03:21:19.244",63316
"2874","0003",39039,103,57292,"2022-04-23 03:21:19.244",69856
"2875","0004",18530,148,57292,"2022-04-23 03:21:19.244",21396
"2876","0005",43525,69,57292,"2022-04-23 03:21:19.244",2042832
"2877","0006",6702,55,57292,"2022-04-23 03:21:19.244",18224
"2878","0009",42324,193,57292,"2022-04-23 03:21:19.244",12353506
"2879","000A",5176,4,57292,"2022-04-23 03:21:19.244",258
"2880","000B",2221,14,57292,"2022-04-23 03:21:19.244",9406
"2881","000C",5058,14,57292,"2022-04-23 03:21:19.244",17182
"2882","0010",3850,14,57292,"2022-04-23 03:21:19.244",182
"2883","0021",44162,673,57292,"2022-04-23 03:21:19.244",2005169
"2884","0022",24692,72,57292,"2022-04-23 03:21:19.244",289712
"2885","0023",17330,83,57292,"2022-04-23 03:21:19.244",9068
"2886","0024",20243,72,57292,"2022-04-23 03:21:19.244",10718
"2887","0025",30137,159,57292,"2022-04-23 03:21:19.244",15637
"2888","0026",36920,106,57292,"2022-04-23 03:21:19.244",31680
"2889","0027",43505,234,57292,"2022-04-23 03:21:19.244",5646486
"2890","0028",25256,64,57292,"2022-04-23 03:21:19.244",148458
"2891","0040",43974,223,57292,"2022-04-23 03:21:19.244",8649942
"2892","0044",17969,11,57292,"2022-04-23 03:21:19.244",117224
"2893","0047",7888,4,57292,"2022-04-23 03:21:19.244",5940
"2894","0048",1565,3,57292,"2022-04-23 03:21:19.244",7502
"2895","03DF",29223,11,57292,"2022-04-23 03:21:19.244",254403
"2896","0001",32785,127,57296,"2022-04-23 04:20:04.390",67122
"2897","0003",39039,103,57296,"2022-04-23 04:20:04.390",67449
"2898","0004",18530,148,57296,"2022-04-23 04:20:04.390",24038
"2899","0005",43525,69,57296,"2022-04-23 04:20:04.390",1631572
"2900","0006",6702,55,57296,"2022-04-23 04:20:04.390",16982
"2901","0009",42324,193,57296,"2022-04-23 04:20:04.390",12767301
"2902","000A",5176,4,57296,"2022-04-23 04:20:04.390",7757
"2903","000B",2221,14,57296,"2022-04-23 04:20:04.390",11184
"2904","000C",5058,14,57296,"2022-04-23 04:20:04.390",18332
"2905","0010",3850,14,57296,"2022-04-23 04:20:04.390",1918
"2906","0021",44162,673,57296,"2022-04-23 04:20:04.390",1973644
"2907","0022",24692,72,57296,"2022-04-23 04:20:04.390",560013
"2908","0023",17330,83,57296,"2022-04-23 04:20:04.390",4599
"2909","0024",20243,72,57296,"2022-04-23 04:20:04.390",8814
"2910","0025",30137,159,57296,"2022-04-23 04:20:04.390",12142
"2911","0026",36920,106,57296,"2022-04-23 04:20:04.390",34500
"2912","0027",43505,234,57296,"2022-04-23 04:20:04.390",4180711
"2913","0028",25256,64,57296,"2022-04-23 04:20:04.390",153452
"2914","0040",43974,223,57296,"2022-04-23 04:20:04.390",8996609
"2915","0044",17969,11,57296,"2022-04-23 04:20:04.390",79790
"2916","0047",7888,4,57296,"2022-04-23 04:20:04.390",9791
"2917","0048",1565,3,57296,"2022-04-23 04:20:04.390",7047
"2918","03DF",29223,11,57296,"2022-04-23 04:20:04.390",251259
"2919","0001",32785,127,57300,"2022-04-23 05:18:09.576",46937
"2920","0003",39039,103,57300,"2022-04-23 05:18:09.576",94481
"2921","0004",18530,148,57300,"2022-04-23 05:18:09.576",22986
"2922","0005",43525,69,57300,"2022-04-23 05:18:09.576",1791027
"2923","0006",6702,55,57300,"2022-04-23 05:18:09.576",29315
"2924","0009",42324,193,57300,"2022-04-23 05:18:09.576",13147368
"2925","000A",5176,4,57300,"2022-04-23 05:18:09.576",420
"2926","000B",2221,14,57300,"2022-04-23 05:18:09.576",8840
"2927","000C",5058,14,57300,"2022-04-23 05:18:09.576",18286
"2928","0010",3850,14,57300,"2022-04-23 05:18:09.576",418
"2929","0021",44162,673,57300,"2022-04-23 05:18:09.576",1941368
"2930","0022",24692,72,57300,"2022-04-23 05:18:09.576",478736
"2931","0023",17330,83,57300,"2022-04-23 05:18:09.576",11380
"2932","0024",20243,72,57300,"2022-04-23 05:18:09.576",8723
