"","chain","amount_staked_nodes","amount_staked_apps","aligned_height","date","all_relays"
"4068","0027",41928,234,56652,"2022-04-16 06:32:39.647",4451593
"4069","0028",24383,64,56652,"2022-04-16 06:32:39.647",95679
"4070","0040",42606,223,56652,"2022-04-16 06:32:39.647",9257021
"4071","0044",17140,11,56652,"2022-04-16 06:32:39.647",220923
"4072","0047",7667,4,56652,"2022-04-16 06:32:39.647",6413
"4073","0048",4347,3,56652,"2022-04-16 06:32:39.647",6827
"4074","03DF",28256,11,56652,"2022-04-16 06:32:39.647",321949
"4075","0001",31818,127,56656,"2022-04-16 07:32:16.001",30982
"4076","0003",37831,103,56656,"2022-04-16 07:32:16.001",141665
"4077","0004",20689,149,56656,"2022-04-16 07:32:16.001",16981
"4078","0005",42113,69,56656,"2022-04-16 07:32:16.001",1155205
"4079","0006",6232,55,56656,"2022-04-16 07:32:16.001",12928
"4080","0009",40772,193,56656,"2022-04-16 07:32:16.001",11265009
"4081","000A",5126,4,56656,"2022-04-16 07:32:16.001",6746
"4082","000B",2140,14,56656,"2022-04-16 07:32:16.001",10183
"4083","000C",4879,14,56656,"2022-04-16 07:32:16.001",22233
"4084","0010",3549,14,56656,"2022-04-16 07:32:16.001",176
"4085","0021",42802,673,56656,"2022-04-16 07:32:16.001",2630759
"4086","0022",23801,72,56656,"2022-04-16 07:32:16.001",113721
"4087","0023",13521,83,56656,"2022-04-16 07:32:16.001",4006
"4088","0024",19658,72,56656,"2022-04-16 07:32:16.001",115
"4089","0025",29303,159,56656,"2022-04-16 07:32:16.001",14188
"4090","0026",35538,106,56656,"2022-04-16 07:32:16.001",33271
"4091","0027",41928,234,56656,"2022-04-16 07:32:16.001",5651951
"4092","0028",24383,64,56656,"2022-04-16 07:32:16.001",85446
"4093","0040",42606,223,56656,"2022-04-16 07:32:16.001",8018105
"4094","0044",17140,11,56656,"2022-04-16 07:32:16.001",269352
"4095","0047",7667,4,56656,"2022-04-16 07:32:16.001",3476
"4096","0048",4347,3,56656,"2022-04-16 07:32:16.001",9610
"4097","03DF",28256,11,56656,"2022-04-16 07:32:16.001",243760
"4098","0001",31818,127,56660,"2022-04-16 08:34:55.856",35453
"4099","0003",37831,103,56660,"2022-04-16 08:34:55.856",132540
"4100","0004",20689,149,56660,"2022-04-16 08:34:55.856",13684
"4101","0005",42113,69,56660,"2022-04-16 08:34:55.856",1306022
"4102","0006",6232,55,56660,"2022-04-16 08:34:55.856",13604
"4103","0009",40773,193,56660,"2022-04-16 08:34:55.856",12271531
"4104","000A",5126,4,56660,"2022-04-16 08:34:55.856",320
"4105","000B",2140,14,56660,"2022-04-16 08:34:55.856",9407
"4106","000C",4879,14,56660,"2022-04-16 08:34:55.856",18204
"4107","0010",3549,14,56660,"2022-04-16 08:34:55.856",385
"4108","0021",42802,673,56660,"2022-04-16 08:34:55.856",2696500
"4109","0022",23801,72,56660,"2022-04-16 08:34:55.856",113446
"4110","0023",13521,83,56660,"2022-04-16 08:34:55.856",3475
"4111","0024",19658,72,56660,"2022-04-16 08:34:55.856",129
"4112","0025",29303,159,56660,"2022-04-16 08:34:55.856",6148
"4113","0026",35538,106,56660,"2022-04-16 08:34:55.856",36405
"4114","0027",41928,234,56660,"2022-04-16 08:34:55.856",5983864
"4115","0028",24383,64,56660,"2022-04-16 08:34:55.856",74728
"4116","0040",42606,223,56660,"2022-04-16 08:34:55.856",9726896
"4117","0044",17140,11,56660,"2022-04-16 08:34:55.856",217309
"4118","0047",7667,4,56660,"2022-04-16 08:34:55.856",5723
"4119","0048",4347,3,56660,"2022-04-16 08:34:55.856",8325
"4120","03DF",28256,11,56660,"2022-04-16 08:34:55.856",305792
"4121","0001",31821,127,56664,"2022-04-16 09:36:47.607",27781
"4122","0003",37834,103,56664,"2022-04-16 09:36:47.607",141352
"4123","0004",20689,149,56664,"2022-04-16 09:36:47.607",15827
"4124","0005",42116,69,56664,"2022-04-16 09:36:47.607",1018808
"4125","0006",6232,55,56664,"2022-04-16 09:36:47.607",16095
"4126","0009",40776,193,56664,"2022-04-16 09:36:47.607",11546054
"4127","000A",5126,4,56664,"2022-04-16 09:36:47.607",7285
"4128","000B",2140,14,56664,"2022-04-16 09:36:47.607",5170
"4129","000C",4879,14,56664,"2022-04-16 09:36:47.607",20047
"4130","0010",3549,14,56664,"2022-04-16 09:36:47.607",300
"4131","0021",42805,673,56664,"2022-04-16 09:36:47.607",2907469
"4132","0022",23801,72,56664,"2022-04-16 09:36:47.607",158038
"4133","0023",13521,83,56664,"2022-04-16 09:36:47.607",8607
"4134","0024",19658,72,56664,"2022-04-16 09:36:47.607",5648
"4135","0025",29303,159,56664,"2022-04-16 09:36:47.607",17530
"4136","0026",35538,106,56664,"2022-04-16 09:36:47.607",41392
"4137","0027",41931,234,56664,"2022-04-16 09:36:47.607",4809880
"4138","0028",24383,64,56664,"2022-04-16 09:36:47.607",102657
"4139","0040",42611,223,56664,"2022-04-16 09:36:47.607",9238526
"4140","0044",17143,11,56664,"2022-04-16 09:36:47.607",269612
"4141","0047",7670,4,56664,"2022-04-16 09:36:47.607",5174
"4142","0048",4350,3,56664,"2022-04-16 09:36:47.607",7551
"4143","03DF",28259,11,56664,"2022-04-16 09:36:47.607",290645
"4144","0001",31825,127,56668,"2022-04-16 10:39:09.001",35111
"4145","0003",37843,103,56668,"2022-04-16 10:39:09.001",138258
"4146","0004",20698,149,56668,"2022-04-16 10:39:09.001",19106
"4147","0005",42129,69,56668,"2022-04-16 10:39:09.001",1295407
"4148","0006",6232,55,56668,"2022-04-16 10:39:09.001",19405
"4149","0009",40758,193,56668,"2022-04-16 10:39:09.001",11469276
"4150","000A",5126,4,56668,"2022-04-16 10:39:09.001",552
"4151","000B",2140,14,56668,"2022-04-16 10:39:09.001",10187
"4152","000C",4879,14,56668,"2022-04-16 10:39:09.001",17741
"4153","0010",3549,14,56668,"2022-04-16 10:39:09.001",382
"4154","0021",42818,673,56668,"2022-04-16 10:39:09.001",3462938
"4155","0022",23801,72,56668,"2022-04-16 10:39:09.001",144523
"4156","0023",13521,83,56668,"2022-04-16 10:39:09.001",12409
"4157","0024",19658,72,56668,"2022-04-16 10:39:09.001",151
"4158","0025",29307,159,56668,"2022-04-16 10:39:09.001",9431
"4159","0026",35538,106,56668,"2022-04-16 10:39:09.001",38026
"4160","0027",41944,234,56668,"2022-04-16 10:39:09.001",5676767
"4161","0028",24383,64,56668,"2022-04-16 10:39:09.001",99131
"4162","0040",42624,223,56668,"2022-04-16 10:39:09.001",9595199
"4163","0044",17143,11,56668,"2022-04-16 10:39:09.001",174312
"4164","0047",7674,4,56668,"2022-04-16 10:39:09.001",9011
"4165","0048",4350,3,56668,"2022-04-16 10:39:09.001",11023
"4166","03DF",28259,11,56668,"2022-04-16 10:39:09.001",386441
"4167","0001",31825,127,56672,"2022-04-16 11:37:44.546",43156
"4168","0003",37845,103,56672,"2022-04-16 11:37:44.546",94959
"4169","0004",20698,149,56672,"2022-04-16 11:37:44.546",13544
"4170","0005",42131,69,56672,"2022-04-16 11:37:44.546",981418
"4171","0006",6232,55,56672,"2022-04-16 11:37:44.546",18958
"4172","0009",40761,193,56672,"2022-04-16 11:37:44.546",11773952
"4173","000A",5126,4,56672,"2022-04-16 11:37:44.546",9435
"4174","000B",2140,14,56672,"2022-04-16 11:37:44.546",9318
"4175","000C",4879,14,56672,"2022-04-16 11:37:44.546",22976
"4176","0010",3549,14,56672,"2022-04-16 11:37:44.546",258
"4177","0021",42820,673,56672,"2022-04-16 11:37:44.546",3166277
"4178","0022",23801,72,56672,"2022-04-16 11:37:44.546",150980
"4179","0023",13521,83,56672,"2022-04-16 11:37:44.546",3042
"4180","0024",19658,72,56672,"2022-04-16 11:37:44.546",136
"4181","0025",29307,159,56672,"2022-04-16 11:37:44.546",17280
"4182","0026",35540,106,56672,"2022-04-16 11:37:44.546",37482
"4183","0027",41946,234,56672,"2022-04-16 11:37:44.546",5881138
"4184","0028",24383,64,56672,"2022-04-16 11:37:44.546",91958
"4185","0040",42626,223,56672,"2022-04-16 11:37:44.546",10121822
"4186","0044",17145,11,56672,"2022-04-16 11:37:44.546",261368
"4187","0047",7674,4,56672,"2022-04-16 11:37:44.546",4578
"4188","0048",4350,3,56672,"2022-04-16 11:37:44.546",9447
"4189","03DF",28259,11,56672,"2022-04-16 11:37:44.546",386146
"4190","0001",31825,127,56676,"2022-04-16 12:38:04.924",31695
"4191","0003",37845,103,56676,"2022-04-16 12:38:04.924",108187
"4192","0004",20698,149,56676,"2022-04-16 12:38:04.924",16371
"4193","0005",42131,69,56676,"2022-04-16 12:38:04.924",1048847
"4194","0006",6232,55,56676,"2022-04-16 12:38:04.924",13137
"4195","0009",40761,193,56676,"2022-04-16 12:38:04.924",10837280
"4196","000A",5126,4,56676,"2022-04-16 12:38:04.924",7543
"4197","000B",2140,14,56676,"2022-04-16 12:38:04.924",11036
"4198","000C",4879,14,56676,"2022-04-16 12:38:04.924",20917
"4199","0010",3549,14,56676,"2022-04-16 12:38:04.924",142
"4200","0021",42820,673,56676,"2022-04-16 12:38:04.924",2994487
"4201","0022",23801,72,56676,"2022-04-16 12:38:04.924",105205
"4202","0023",13521,83,56676,"2022-04-16 12:38:04.924",6601
"4203","0024",19658,72,56676,"2022-04-16 12:38:04.924",4830
"4204","0025",29307,159,56676,"2022-04-16 12:38:04.924",8377
"4205","0026",35540,106,56676,"2022-04-16 12:38:04.924",38923
"4206","0027",41946,234,56676,"2022-04-16 12:38:04.924",4454585
"4207","0028",24383,64,56676,"2022-04-16 12:38:04.924",74501
"4208","0040",42626,223,56676,"2022-04-16 12:38:04.924",8623943
"4209","0044",17145,11,56676,"2022-04-16 12:38:04.924",173742
"4210","0047",7674,4,56676,"2022-04-16 12:38:04.924",4739
"4211","0048",4350,3,56676,"2022-04-16 12:38:04.924",7614
"4212","03DF",28259,11,56676,"2022-04-16 12:38:04.924",352852
"4213","0001",31827,127,56680,"2022-04-16 13:37:21.972",36143
"4214","0003",37847,103,56680,"2022-04-16 13:37:21.972",140557
"4215","0004",20700,149,56680,"2022-04-16 13:37:21.972",14113
"4216","0005",42133,69,56680,"2022-04-16 13:37:21.972",1611813
"4217","0006",6232,55,56680,"2022-04-16 13:37:21.972",17992
"4218","0009",40766,193,56680,"2022-04-16 13:37:21.972",12463065
"4219","000A",5126,4,56680,"2022-04-16 13:37:21.972",510
"4220","000B",2140,14,56680,"2022-04-16 13:37:21.972",9196
"4221","000C",4879,14,56680,"2022-04-16 13:37:21.972",18070
"4222","0010",3549,14,56680,"2022-04-16 13:37:21.972",491
"4223","0021",42822,673,56680,"2022-04-16 13:37:21.972",3057129
"4224","0022",23803,72,56680,"2022-04-16 13:37:21.972",165726
"4225","0023",13521,83,56680,"2022-04-16 13:37:21.972",4933
"4226","0024",19660,72,56680,"2022-04-16 13:37:21.972",247
"4227","0025",29309,159,56680,"2022-04-16 13:37:21.972",11361
"4228","0026",35542,106,56680,"2022-04-16 13:37:21.972",32272
"4229","0027",41948,234,56680,"2022-04-16 13:37:21.972",5500934
"4230","0028",24385,64,56680,"2022-04-16 13:37:21.972",51990
"4231","0040",42628,223,56680,"2022-04-16 13:37:21.972",9610678
"4232","0044",17147,11,56680,"2022-04-16 13:37:21.972",239367
"4233","0047",7674,4,56680,"2022-04-16 13:37:21.972",4156
"4234","0048",4350,3,56680,"2022-04-16 13:37:21.972",7181
"4235","03DF",28268,11,56680,"2022-04-16 13:37:21.972",349788
"4236","0001",31828,127,56684,"2022-04-16 14:41:15.289",29823
"4237","0003",37847,103,56684,"2022-04-16 14:41:15.289",89657
"4238","0004",20700,149,56684,"2022-04-16 14:41:15.289",17616
"4239","0005",42133,69,56684,"2022-04-16 14:41:15.289",1607246
"4240","0006",6232,55,56684,"2022-04-16 14:41:15.289",16313
"4241","0009",40765,193,56684,"2022-04-16 14:41:15.289",15141278
"4242","000A",5126,4,56684,"2022-04-16 14:41:15.289",8007
"4243","000B",2140,14,56684,"2022-04-16 14:41:15.289",7799
"4244","000C",4879,14,56684,"2022-04-16 14:41:15.289",23162
"4245","0010",3549,14,56684,"2022-04-16 14:41:15.289",199
"4246","0021",42822,673,56684,"2022-04-16 14:41:15.289",3206789
"4247","0022",23803,72,56684,"2022-04-16 14:41:15.289",123578
"4248","0023",13521,83,56684,"2022-04-16 14:41:15.289",11486
"4249","0024",19660,72,56684,"2022-04-16 14:41:15.289",104
"4250","0025",29309,159,56684,"2022-04-16 14:41:15.289",9998
"4251","0026",35542,106,56684,"2022-04-16 14:41:15.289",41598
"4252","0027",41949,234,56684,"2022-04-16 14:41:15.289",5579983
"4253","0028",24385,64,56684,"2022-04-16 14:41:15.289",46546
"4254","0040",42629,223,56684,"2022-04-16 14:41:15.289",9988614
"4255","0044",17147,11,56684,"2022-04-16 14:41:15.289",207068
"4256","0047",7674,4,56684,"2022-04-16 14:41:15.289",4587
"4257","0048",4350,3,56684,"2022-04-16 14:41:15.289",7996
"4258","03DF",28268,11,56684,"2022-04-16 14:41:15.289",343553
"4259","0001",31828,127,56688,"2022-04-16 15:46:56.574",38786
"4260","0003",37849,103,56688,"2022-04-16 15:46:56.574",73996
"4261","0004",20702,149,56688,"2022-04-16 15:46:56.574",16263
"4262","0005",42135,69,56688,"2022-04-16 15:46:56.574",2125456
"4263","0006",6234,55,56688,"2022-04-16 15:46:56.574",9540
"4264","0009",40769,193,56688,"2022-04-16 15:46:56.574",14953424
"4265","000A",5126,4,56688,"2022-04-16 15:46:56.574",586
"4266","000B",2140,14,56688,"2022-04-16 15:46:56.574",9721
"4267","000C",4879,14,56688,"2022-04-16 15:46:56.574",22423
"4268","0010",3549,14,56688,"2022-04-16 15:46:56.574",506
"4269","0021",42824,673,56688,"2022-04-16 15:46:56.574",3229610
"4270","0022",23805,72,56688,"2022-04-16 15:46:56.574",118127
"4271","0023",13521,83,56688,"2022-04-16 15:46:56.574",3987
"4272","0024",19660,72,56688,"2022-04-16 15:46:56.574",195
"4273","0025",29311,159,56688,"2022-04-16 15:46:56.574",12544
"4274","0026",35544,106,56688,"2022-04-16 15:46:56.574",35151
"4275","0027",41951,234,56688,"2022-04-16 15:46:56.574",4216124
"4276","0028",24387,64,56688,"2022-04-16 15:46:56.574",58903
"4277","0040",42631,223,56688,"2022-04-16 15:46:56.574",11102029
"4278","0044",17149,11,56688,"2022-04-16 15:46:56.574",153047
"4279","0047",7676,4,56688,"2022-04-16 15:46:56.574",4487
"4280","0048",4350,3,56688,"2022-04-16 15:46:56.574",9906
"4281","03DF",28272,11,56688,"2022-04-16 15:46:56.574",330284
"4282","0001",31828,127,56692,"2022-04-16 16:45:54.699",44946
"4283","0003",37849,103,56692,"2022-04-16 16:45:54.699",114071
"4284","0004",20702,149,56692,"2022-04-16 16:45:54.699",16393
"4285","0005",42135,69,56692,"2022-04-16 16:45:54.699",2060601
"4286","0006",6234,55,56692,"2022-04-16 16:45:54.699",21770
"4287","0009",40770,193,56692,"2022-04-16 16:45:54.699",15248759
"4288","000A",5126,4,56692,"2022-04-16 16:45:54.699",9529
"4289","000B",2140,14,56692,"2022-04-16 16:45:54.699",9849
"4290","000C",4879,14,56692,"2022-04-16 16:45:54.699",20797
"4291","0010",3549,14,56692,"2022-04-16 16:45:54.699",398
"4292","0021",42824,673,56692,"2022-04-16 16:45:54.699",3346102
"4293","0022",23805,72,56692,"2022-04-16 16:45:54.699",143402
"4294","0023",13521,83,56692,"2022-04-16 16:45:54.699",7262
"4295","0024",19660,72,56692,"2022-04-16 16:45:54.699",305
"4296","0025",29311,159,56692,"2022-04-16 16:45:54.699",13959
"4297","0026",35544,106,56692,"2022-04-16 16:45:54.699",42444
"4298","0027",41951,234,56692,"2022-04-16 16:45:54.699",5098455
"4299","0028",24387,64,56692,"2022-04-16 16:45:54.699",53103
"4300","0040",42631,223,56692,"2022-04-16 16:45:54.699",11094995
"4301","0044",17149,11,56692,"2022-04-16 16:45:54.699",261777
"4302","0047",7676,4,56692,"2022-04-16 16:45:54.699",7769
"4303","0048",4350,3,56692,"2022-04-16 16:45:54.699",9592
"4304","03DF",28271,11,56692,"2022-04-16 16:45:54.699",423375
"4305","0001",31849,127,56696,"2022-04-16 17:52:35.542",32208
"4306","0003",37870,103,56696,"2022-04-16 17:52:35.542",94619
"4307","0004",20726,149,56696,"2022-04-16 17:52:35.542",15924
"4308","0005",42156,69,56696,"2022-04-16 17:52:35.542",1660326
"4309","0006",6234,55,56696,"2022-04-16 17:52:35.542",14740
"4310","0009",40791,193,56696,"2022-04-16 17:52:35.542",15355231
"4311","000A",5126,4,56696,"2022-04-16 17:52:35.542",500
"4312","000B",2140,14,56696,"2022-04-16 17:52:35.542",8720
"4313","000C",4879,14,56696,"2022-04-16 17:52:35.542",41396
"4314","0010",3549,14,56696,"2022-04-16 17:52:35.542",366
"4315","0021",42845,673,56696,"2022-04-16 17:52:35.542",3208636
"4316","0022",23828,72,56696,"2022-04-16 17:52:35.542",144907
"4317","0023",13518,83,56696,"2022-04-16 17:52:35.542",5402
"4318","0024",19681,72,56696,"2022-04-16 17:52:35.542",170
"4319","0025",29332,159,56696,"2022-04-16 17:52:35.542",12693
"4320","0026",35565,106,56696,"2022-04-16 17:52:35.542",38906
"4321","0027",41972,234,56696,"2022-04-16 17:52:35.542",5930026
"4322","0028",24410,64,56696,"2022-04-16 17:52:35.542",49657
"4323","0040",42652,223,56696,"2022-04-16 17:52:35.542",10880450
"4324","0044",17170,11,56696,"2022-04-16 17:52:35.542",212517
"4325","0047",7676,4,56696,"2022-04-16 17:52:35.542",5251
"4326","0048",4350,3,56696,"2022-04-16 17:52:35.542",7985
"4327","03DF",28294,11,56696,"2022-04-16 17:52:35.542",434602
"4328","0001",31855,127,56700,"2022-04-16 18:51:33.913",30461
"4329","0003",37875,103,56700,"2022-04-16 18:51:33.913",133194
"4330","0004",20726,149,56700,"2022-04-16 18:51:33.913",16693
"4331","0005",42162,69,56700,"2022-04-16 18:51:33.913",2391751
"4332","0006",6234,55,56700,"2022-04-16 18:51:33.913",33164
"4333","0009",40791,193,56700,"2022-04-16 18:51:33.913",14587889
"4334","000A",5126,4,56700,"2022-04-16 18:51:33.913",10057
"4335","000B",2140,14,56700,"2022-04-16 18:51:33.913",7574
"4336","000C",4879,14,56700,"2022-04-16 18:51:33.913",67350
"4337","0010",3549,14,56700,"2022-04-16 18:51:33.913",295
"4338","0021",42851,673,56700,"2022-04-16 18:51:33.913",3330997
"4339","0022",23828,72,56700,"2022-04-16 18:51:33.913",133472
"4340","0023",13518,83,56700,"2022-04-16 18:51:33.913",3908
"4341","0024",19681,72,56700,"2022-04-16 18:51:33.913",4214
"4342","0025",29332,159,56700,"2022-04-16 18:51:33.913",9549
"4343","0026",35565,106,56700,"2022-04-16 18:51:33.913",36431
"4344","0027",41977,234,56700,"2022-04-16 18:51:33.913",4041839
"4345","0028",24410,64,56700,"2022-04-16 18:51:33.913",47883
"4346","0040",42658,223,56700,"2022-04-16 18:51:33.913",10898737
"4347","0044",17171,11,56700,"2022-04-16 18:51:33.913",213599
"4348","0047",7676,4,56700,"2022-04-16 18:51:33.913",5993
"4349","0048",4350,3,56700,"2022-04-16 18:51:33.913",10131
"4350","03DF",28294,11,56700,"2022-04-16 18:51:33.913",466613
"4351","0001",31882,127,56704,"2022-04-16 19:50:00.260",43171
"4352","0003",37902,103,56704,"2022-04-16 19:50:00.260",159808
"4353","0004",20726,149,56704,"2022-04-16 19:50:00.260",15415
"4354","0005",42189,69,56704,"2022-04-16 19:50:00.260",1889501
"4355","0006",6234,55,56704,"2022-04-16 19:50:00.260",64401
"4356","0009",40791,193,56704,"2022-04-16 19:50:00.260",12914583
"4357","000A",5126,4,56704,"2022-04-16 19:50:00.260",8466
"4358","000B",2140,14,56704,"2022-04-16 19:50:00.260",9593
"4359","000C",4879,14,56704,"2022-04-16 19:50:00.260",45196
"4360","0010",3549,14,56704,"2022-04-16 19:50:00.260",225
"4361","0021",42878,673,56704,"2022-04-16 19:50:00.260",3199094
"4362","0022",23828,72,56704,"2022-04-16 19:50:00.260",167430
"4363","0023",13518,83,56704,"2022-04-16 19:50:00.260",7677
"4364","0024",19681,72,56704,"2022-04-16 19:50:00.260",211
"4365","0025",29332,159,56704,"2022-04-16 19:50:00.260",10758
"4366","0026",35565,106,56704,"2022-04-16 19:50:00.260",36964
"4367","0027",42004,234,56704,"2022-04-16 19:50:00.260",5451229
"4368","0028",24410,64,56704,"2022-04-16 19:50:00.260",54611
"4369","0040",42685,223,56704,"2022-04-16 19:50:00.260",11479646
"4370","0044",17171,11,56704,"2022-04-16 19:50:00.260",246596
"4371","0047",7676,4,56704,"2022-04-16 19:50:00.260",5732
"4372","0048",4350,3,56704,"2022-04-16 19:50:00.260",7693
"4373","03DF",28294,11,56704,"2022-04-16 19:50:00.260",327097
"4374","0001",31883,127,56708,"2022-04-16 20:52:41.936",35646
"4375","0003",37906,103,56708,"2022-04-16 20:52:41.936",133156
"4376","0004",20730,149,56708,"2022-04-16 20:52:41.936",16096
"4377","0005",42193,69,56708,"2022-04-16 20:52:41.936",1945327
"4378","0006",6234,55,56708,"2022-04-16 20:52:41.936",17247
"4379","0009",40795,193,56708,"2022-04-16 20:52:41.936",12327951
"4380","000A",5126,4,56708,"2022-04-16 20:52:41.936",528
"4381","000B",2140,14,56708,"2022-04-16 20:52:41.936",8184
"4382","000C",4879,14,56708,"2022-04-16 20:52:41.936",24926
"4383","0010",3549,14,56708,"2022-04-16 20:52:41.936",516
"4384","0021",42882,673,56708,"2022-04-16 20:52:41.936",2878357
"4385","0022",23807,72,56708,"2022-04-16 20:52:41.936",173721
"4386","0023",13518,83,56708,"2022-04-16 20:52:41.936",6709
"4387","0024",19682,72,56708,"2022-04-16 20:52:41.936",308
"4388","0025",29333,159,56708,"2022-04-16 20:52:41.936",7871
"4389","0026",35566,106,56708,"2022-04-16 20:52:41.936",36181
"4390","0027",42008,234,56708,"2022-04-16 20:52:41.936",5403376
"4391","0028",24389,64,56708,"2022-04-16 20:52:41.936",50932
"4392","0040",42689,223,56708,"2022-04-16 20:52:41.936",10305715
"4393","0044",17172,11,56708,"2022-04-16 20:52:41.936",270094
"4394","0047",7676,4,56708,"2022-04-16 20:52:41.936",6937
"4395","0048",4350,3,56708,"2022-04-16 20:52:41.936",7584
"4396","03DF",28295,11,56708,"2022-04-16 20:52:41.936",358493
"4397","0001",31884,127,56712,"2022-04-16 21:52:08.618",29374
"4398","0003",37925,103,56712,"2022-04-16 21:52:08.618",99794
"4399","0004",20749,149,56712,"2022-04-16 21:52:08.618",14731
"4400","0005",42212,69,56712,"2022-04-16 21:52:08.618",1851865
"4401","0006",6234,55,56712,"2022-04-16 21:52:08.618",18480
"4402","0009",40814,193,56712,"2022-04-16 21:52:08.618",12323492
"4403","000A",5126,4,56712,"2022-04-16 21:52:08.618",467
"4404","000B",2140,14,56712,"2022-04-16 21:52:08.618",9096
"4405","000C",4879,14,56712,"2022-04-16 21:52:08.618",28377
"4406","0010",3549,14,56712,"2022-04-16 21:52:08.618",376
"4407","0021",42901,673,56712,"2022-04-16 21:52:08.618",3421457
"4408","0022",23808,72,56712,"2022-04-16 21:52:08.618",54551
"4409","0023",13518,83,56712,"2022-04-16 21:52:08.618",2646
"4410","0024",19683,72,56712,"2022-04-16 21:52:08.618",249
"4411","0025",29334,159,56712,"2022-04-16 21:52:08.618",16235
"4412","0026",35567,106,56712,"2022-04-16 21:52:08.618",41428
"4413","0027",42027,234,56712,"2022-04-16 21:52:08.618",3921647
"4414","0028",24390,64,56712,"2022-04-16 21:52:08.618",54748
"4415","0040",42708,223,56712,"2022-04-16 21:52:08.618",9230129
"4416","0044",17173,11,56712,"2022-04-16 21:52:08.618",301676
"4417","0047",7676,4,56712,"2022-04-16 21:52:08.618",5677
"4418","0048",4350,3,56712,"2022-04-16 21:52:08.618",8345
"4419","03DF",28296,11,56712,"2022-04-16 21:52:08.618",438550
"4420","0001",31904,127,56716,"2022-04-16 22:51:10.076",32544
"4421","0003",37929,103,56716,"2022-04-16 22:51:10.076",149280
"4422","0004",20750,149,56716,"2022-04-16 22:51:10.076",15736
"4423","0005",42232,69,56716,"2022-04-16 22:51:10.076",2430553
"4424","0006",6234,55,56716,"2022-04-16 22:51:10.076",28080
"4425","0009",40834,193,56716,"2022-04-16 22:51:10.076",12114534
"4426","000A",5126,4,56716,"2022-04-16 22:51:10.076",460
"4427","000B",2140,14,56716,"2022-04-16 22:51:10.076",10236
"4428","000C",4879,14,56716,"2022-04-16 22:51:10.076",21856
"4429","0010",3549,14,56716,"2022-04-16 22:51:10.076",180
"4430","0021",42921,673,56716,"2022-04-16 22:51:10.076",3665141
"4431","0022",23808,72,56716,"2022-04-16 22:51:10.076",156748
"4432","0023",13518,83,56716,"2022-04-16 22:51:10.076",6339
"4433","0024",19683,72,56716,"2022-04-16 22:51:10.076",70
"4434","0025",29350,159,56716,"2022-04-16 22:51:10.076",10470
"4435","0026",35567,106,56716,"2022-04-16 22:51:10.076",42611
"4436","0027",42044,234,56716,"2022-04-16 22:51:10.076",5095913
"4437","0028",24390,64,56716,"2022-04-16 22:51:10.076",47385
"4438","0040",42728,223,56716,"2022-04-16 22:51:10.076",9212925
"4439","0044",17173,11,56716,"2022-04-16 22:51:10.076",244284
"4440","0047",7692,4,56716,"2022-04-16 22:51:10.076",6287
"4441","0048",4350,3,56716,"2022-04-16 22:51:10.076",16019
"4442","03DF",28300,11,56716,"2022-04-16 22:51:10.076",315884
"4443","0001",31907,127,56720,"2022-04-16 23:52:26.741",38060
"4444","0003",37932,103,56720,"2022-04-16 23:52:26.741",122739
"4445","0004",20750,149,56720,"2022-04-16 23:52:26.741",15273
"4446","0005",42235,69,56720,"2022-04-16 23:52:26.741",1494757
"4447","0006",6235,55,56720,"2022-04-16 23:52:26.741",26690
"4448","0009",40837,193,56720,"2022-04-16 23:52:26.741",10616390
"4449","000A",5126,4,56720,"2022-04-16 23:52:26.741",4989
"4450","000B",2141,14,56720,"2022-04-16 23:52:26.741",8220
"4451","000C",4879,14,56720,"2022-04-16 23:52:26.741",21409
"4452","0010",3549,14,56720,"2022-04-16 23:52:26.741",119
"4453","0021",42924,673,56720,"2022-04-16 23:52:26.741",3563008
"4454","0022",23809,72,56720,"2022-04-16 23:52:26.741",138435
"4455","0023",13518,83,56720,"2022-04-16 23:52:26.741",5343
"4456","0024",19683,72,56720,"2022-04-16 23:52:26.741",42
"4457","0025",29350,159,56720,"2022-04-16 23:52:26.741",16147
"4458","0026",35568,106,56720,"2022-04-16 23:52:26.741",49609
"4459","0027",42070,234,56720,"2022-04-16 23:52:26.741",5565754
"4460","0028",24391,64,56720,"2022-04-16 23:52:26.741",46215
"4461","0040",42731,223,56720,"2022-04-16 23:52:26.741",9454471
"4462","0044",17174,11,56720,"2022-04-16 23:52:26.741",202214
"4463","0047",7692,4,56720,"2022-04-16 23:52:26.741",4936
"4464","0048",4350,3,56720,"2022-04-16 23:52:26.741",9999
"4465","03DF",28302,11,56720,"2022-04-16 23:52:26.741",342508
"4466","0001",31908,127,56724,"2022-04-17 00:55:46.043",31948
"4467","0003",37933,103,56724,"2022-04-17 00:55:46.043",85332
"4468","0004",20751,149,56724,"2022-04-17 00:55:46.043",14254
"4469","0005",42236,69,56724,"2022-04-17 00:55:46.043",2077272
"4470","0006",6235,55,56724,"2022-04-17 00:55:46.043",14460
"4471","0009",40838,193,56724,"2022-04-17 00:55:46.043",12067153
"4472","000A",5126,4,56724,"2022-04-17 00:55:46.043",9867
"4473","000B",2141,14,56724,"2022-04-17 00:55:46.043",11383
"4474","000C",4879,14,56724,"2022-04-17 00:55:46.043",45825
"4475","0010",3549,14,56724,"2022-04-17 00:55:46.043",278
